user_id,country,rec_item_1,rec_item_2,rec_item_3,rec_item_4,rec_item_5
16617.0,United Kingdom,85038,22328,84946,21915,21755
16618.0,United Kingdom,85038,22328,84946,21915,21755
16619.0,United Kingdom,85038,22328,84946,21915,21755
16620.0,United Kingdom,85038,22328,84946,21915,21755
16621.0,United Kingdom,85038,22328,84946,21915,21755
16622.0,United Kingdom,85038,22328,84946,21915,21755
16623.0,United Kingdom,85038,22328,84946,21915,21755
16624.0,United Kingdom,85038,22328,84946,21915,21755
16625.0,United Kingdom,85038,22328,84946,21915,21755
16626.0,United Kingdom,85038,22328,84946,21915,21755
16627.0,United Kingdom,85038,22328,84946,21915,21755
16628.0,United Kingdom,85038,22328,84946,21915,21755
16629.0,United Kingdom,85038,22328,84946,21915,21755
16630.0,United Kingdom,85038,22328,84946,21915,21755
16631.0,United Kingdom,85038,22328,84946,21915,21755
16632.0,United Kingdom,85038,22328,84946,21915,21755
16633.0,United Kingdom,85038,22328,84946,21915,21755
16634.0,United Kingdom,85038,22328,84946,21915,21755
16635.0,United Kingdom,85038,22328,84946,21915,21755
16636.0,United Kingdom,85038,22328,84946,21915,21755
16637.0,United Kingdom,85038,22328,84946,21915,21755
16638.0,United Kingdom,85038,22328,84946,21915,21755
16639.0,United Kingdom,85038,22328,84946,21915,21755
16640.0,United Kingdom,85038,22328,84946,21915,21755
16641.0,United Kingdom,85038,22328,84946,21915,21755
16642.0,United Kingdom,85038,22328,84946,21915,21755
16643.0,United Kingdom,85038,22328,84946,21915,21755
16644.0,United Kingdom,85038,22328,84946,21915,21755
16645.0,United Kingdom,85038,22328,84946,21915,21755
16646.0,United Kingdom,85038,22328,84946,21915,21755
16647.0,United Kingdom,85038,22328,84946,21915,21755
16648.0,United Kingdom,85038,22328,84946,21915,21755
16649.0,United Kingdom,85038,22328,84946,21915,21755
16650.0,United Kingdom,85038,22328,84946,21915,21755
16651.0,United Kingdom,85038,22328,84946,21915,21755
16652.0,United Kingdom,85038,22328,84946,21915,21755
16653.0,United Kingdom,85038,22328,84946,21915,21755
16654.0,United Kingdom,85038,22328,84946,21915,21755
16655.0,United Kingdom,85038,22328,84946,21915,21755
16656.0,United Kingdom,85038,22328,84946,21915,21755
16657.0,United Kingdom,85038,22328,84946,21915,21755
16658.0,United Kingdom,85038,22328,84946,21915,21755
16659.0,United Kingdom,85038,22328,84946,21915,21755
16660.0,United Kingdom,85038,22328,84946,21915,21755
16661.0,United Kingdom,85038,22328,84946,21915,21755
16662.0,United Kingdom,85038,22328,84946,21915,21755
16663.0,United Kingdom,85038,22328,84946,21915,21755
16664.0,United Kingdom,85038,22328,84946,21915,21755
16665.0,United Kingdom,85038,22328,84946,21915,21755
16666.0,United Kingdom,85038,22328,84946,21915,21755
16667.0,United Kingdom,85038,22328,84946,21915,21755
16668.0,United Kingdom,85038,22328,84946,21915,21755
16669.0,United Kingdom,85038,22328,84946,21915,21755
16670.0,United Kingdom,85038,22328,84946,21915,21755
16671.0,United Kingdom,85038,22328,84946,21915,21755
16672.0,United Kingdom,85038,22328,84946,21915,21755
16673.0,United Kingdom,85038,22328,84946,21915,21755
16674.0,United Kingdom,85038,22328,84946,21915,21755
16675.0,United Kingdom,85038,22328,84946,21915,21755
16676.0,United Kingdom,85038,22328,84946,21915,21755
16677.0,United Kingdom,85038,22328,84946,21915,21755
16678.0,United Kingdom,85038,22328,84946,21915,21755
16679.0,United Kingdom,85038,22328,84946,21915,21755
16680.0,United Kingdom,85038,22328,84946,21915,21755
16681.0,United Kingdom,85038,22328,84946,21915,21755
16682.0,United Kingdom,85038,22328,84946,21915,21755
16683.0,United Kingdom,85038,22328,84946,21915,21755
16684.0,United Kingdom,85038,22328,84946,21915,21755
16685.0,United Kingdom,85038,22328,84946,21915,21755
16686.0,United Kingdom,85038,22328,84946,21915,21755
16687.0,United Kingdom,85038,22328,84946,21915,21755
16688.0,United Kingdom,85038,22328,84946,21915,21755
16689.0,United Kingdom,85038,22328,84946,21915,21755
16690.0,United Kingdom,85038,22328,84946,21915,21755
16691.0,United Kingdom,85038,22328,84946,21915,21755
16692.0,United Kingdom,85038,22328,84946,21915,21755
16693.0,United Kingdom,85038,22328,84946,21915,21755
16694.0,United Kingdom,85038,22328,84946,21915,21755
16695.0,United Kingdom,85038,22328,84946,21915,21755
16696.0,United Kingdom,85038,22328,84946,21915,21755
16697.0,United Kingdom,85038,22328,84946,21915,21755
16698.0,United Kingdom,85038,22328,84946,21915,21755
16699.0,United Kingdom,85038,22328,84946,21915,21755
16700.0,United Kingdom,85038,22328,84946,21915,21755
16701.0,United Kingdom,85038,22328,84946,21915,21755
16702.0,United Kingdom,85038,22328,84946,21915,21755
16704.0,United Kingdom,85038,22328,84946,21915,21755
16705.0,United Kingdom,85038,22328,84946,21915,21755
16706.0,United Kingdom,85038,22328,84946,21915,21755
16707.0,United Kingdom,85038,22328,84946,21915,21755
16708.0,United Kingdom,85038,22328,84946,21915,21755
16709.0,United Kingdom,85038,22328,84946,21915,21755
16710.0,United Kingdom,85038,22328,84946,21915,21755
16711.0,United Kingdom,85038,22328,84946,21915,21755
16712.0,United Kingdom,85038,22328,84946,21915,21755
16713.0,United Kingdom,85038,22328,84946,21915,21755
16714.0,United Kingdom,85038,22328,84946,21915,21755
16715.0,United Kingdom,85038,22328,84946,21915,21755
16716.0,United Kingdom,85038,22328,84946,21915,21755
16717.0,United Kingdom,85038,22328,84946,21915,21755
16718.0,United Kingdom,85038,22328,84946,21915,21755
16719.0,United Kingdom,85038,22328,84946,21915,21755
16720.0,United Kingdom,85038,22328,84946,21915,21755
16721.0,United Kingdom,85038,22328,84946,21915,21755
16722.0,United Kingdom,85038,22328,84946,21915,21755
16723.0,United Kingdom,85038,22328,84946,21915,21755
16724.0,United Kingdom,85038,22328,84946,21915,21755
16725.0,United Kingdom,85038,22328,84946,21915,21755
16726.0,United Kingdom,85038,22328,84946,21915,21755
16727.0,United Kingdom,85038,22328,84946,21915,21755
16728.0,United Kingdom,85038,22328,84946,21915,21755
16729.0,United Kingdom,85038,22328,84946,21915,21755
16730.0,United Kingdom,85038,22328,84946,21915,21755
16731.0,United Kingdom,85038,22328,84946,21915,21755
16732.0,United Kingdom,85038,22328,84946,21915,21755
16733.0,United Kingdom,85038,22328,84946,21915,21755
16734.0,United Kingdom,85038,22328,84946,21915,21755
16735.0,United Kingdom,85038,22328,84946,21915,21755
16736.0,United Kingdom,85038,22328,84946,21915,21755
16737.0,United Kingdom,85038,22328,84946,21915,21755
16738.0,United Kingdom,85038,22328,84946,21915,21755
16739.0,United Kingdom,85038,22328,84946,21915,21755
16740.0,United Kingdom,85038,22328,84946,21915,21755
16741.0,United Kingdom,85038,22328,84946,21915,21755
16742.0,United Kingdom,85038,22328,84946,21915,21755
16743.0,United Kingdom,85038,22328,84946,21915,21755
16744.0,United Kingdom,85038,22328,84946,21915,21755
16745.0,United Kingdom,85038,22328,84946,21915,21755
16746.0,United Kingdom,85038,22328,84946,21915,21755
16747.0,United Kingdom,85038,22328,84946,21915,21755
16748.0,United Kingdom,85038,22328,84946,21915,21755
16749.0,United Kingdom,85038,22328,84946,21915,21755
16750.0,United Kingdom,85038,22328,84946,21915,21755
16751.0,United Kingdom,85038,22328,84946,21915,21755
16752.0,United Kingdom,85038,22328,84946,21915,21755
16753.0,United Kingdom,85038,22328,84946,21915,21755
16754.0,United Kingdom,85038,22328,84946,21915,21755
16755.0,United Kingdom,85038,22328,84946,21915,21755
16756.0,United Kingdom,85038,22328,84946,21915,21755
16757.0,United Kingdom,85038,22328,84946,21915,21755
16758.0,United Kingdom,85038,22328,84946,21915,21755
16759.0,United Kingdom,85038,22328,84946,21915,21755
16760.0,United Kingdom,85038,22328,84946,21915,21755
16761.0,United Kingdom,85038,22328,84946,21915,21755
16762.0,United Kingdom,85038,22328,84946,21915,21755
16763.0,United Kingdom,85038,22328,84946,21915,21755
16764.0,United Kingdom,85038,22328,84946,21915,21755
16765.0,United Kingdom,85038,22328,84946,21915,21755
16766.0,United Kingdom,85038,22328,84946,21915,21755
16767.0,United Kingdom,85038,22328,84946,21915,21755
16768.0,United Kingdom,85038,22328,84946,21915,21755
16769.0,United Kingdom,85038,22328,84946,21915,21755
16770.0,United Kingdom,85038,22328,84946,21915,21755
16771.0,United Kingdom,85038,22328,84946,21915,21755
16772.0,United Kingdom,85038,22328,84946,21915,21755
16773.0,United Kingdom,85038,22328,84946,21915,21755
16774.0,United Kingdom,85038,22328,84946,21915,21755
16775.0,United Kingdom,85038,22328,84946,21915,21755
16776.0,United Kingdom,85038,22328,84946,21915,21755
16777.0,United Kingdom,85038,22328,84946,21915,21755
16778.0,United Kingdom,85038,22328,84946,21915,21755
16779.0,United Kingdom,85038,22328,84946,21915,21755
16780.0,United Kingdom,85038,22328,84946,21915,21755
16781.0,United Kingdom,85038,22328,84946,21915,21755
16782.0,United Kingdom,85038,22328,84946,21915,21755
16783.0,United Kingdom,85038,22328,84946,21915,21755
16784.0,United Kingdom,85038,22328,84946,21915,21755
16785.0,United Kingdom,85038,22328,84946,21915,21755
16786.0,United Kingdom,85038,22328,84946,21915,21755
16787.0,United Kingdom,85038,22328,84946,21915,21755
16788.0,United Kingdom,85038,22328,84946,21915,21755
16789.0,United Kingdom,85038,22328,84946,21915,21755
16790.0,United Kingdom,85038,22328,84946,21915,21755
16791.0,United Kingdom,85038,22328,84946,21915,21755
16792.0,United Kingdom,85038,22328,84946,21915,21755
16793.0,United Kingdom,85038,22328,84946,21915,21755
16794.0,United Kingdom,85038,22328,84946,21915,21755
16795.0,United Kingdom,85038,22328,84946,21915,21755
16796.0,United Kingdom,85038,22328,84946,21915,21755
16797.0,United Kingdom,85038,22328,84946,21915,21755
16798.0,United Kingdom,85038,22328,84946,21915,21755
16799.0,United Kingdom,85038,22328,84946,21915,21755
16800.0,United Kingdom,85038,22328,84946,21915,21755
16801.0,United Kingdom,85038,22328,84946,21915,21755
16802.0,United Kingdom,85038,22328,84946,21915,21755
16803.0,United Kingdom,85038,22328,84946,21915,21755
16804.0,United Kingdom,85038,22328,84946,21915,21755
16805.0,United Kingdom,85038,22328,84946,21915,21755
16806.0,United Kingdom,85038,22328,84946,21915,21755
16807.0,United Kingdom,85038,22328,84946,21915,21755
16808.0,United Kingdom,85038,22328,84946,21915,21755
16809.0,United Kingdom,85038,22328,84946,21915,21755
16810.0,United Kingdom,85038,22328,84946,21915,21755
16811.0,United Kingdom,85038,22328,84946,21915,21755
16812.0,United Kingdom,85038,22328,84946,21915,21755
16813.0,United Kingdom,85038,22328,84946,21915,21755
16814.0,United Kingdom,85038,22328,84946,21915,21755
16815.0,United Kingdom,85038,22328,84946,21915,21755
16816.0,United Kingdom,85038,22328,84946,21915,21755
16817.0,United Kingdom,85038,22328,84946,21915,21755
16818.0,United Kingdom,85038,22328,84946,21915,21755
16819.0,United Kingdom,85038,22328,84946,21915,21755
16820.0,United Kingdom,85038,22328,84946,21915,21755
16821.0,United Kingdom,85038,22328,84946,21915,21755
16822.0,United Kingdom,85038,22328,84946,21915,21755
16823.0,United Kingdom,85038,22328,84946,21915,21755
16824.0,United Kingdom,85038,22328,84946,21915,21755
16825.0,United Kingdom,85038,22328,84946,21915,21755
16826.0,United Kingdom,85038,22328,84946,21915,21755
16827.0,United Kingdom,85038,22328,84946,21915,21755
16828.0,United Kingdom,85038,22328,84946,21915,21755
16829.0,United Kingdom,85038,22328,84946,21915,21755
16830.0,United Kingdom,85038,22328,84946,21915,21755
16831.0,United Kingdom,85038,22328,84946,21915,21755
16832.0,United Kingdom,85038,22328,84946,21915,21755
16833.0,United Kingdom,85038,22328,84946,21915,21755
16834.0,United Kingdom,85038,22328,84946,21915,21755
16835.0,United Kingdom,85038,22328,84946,21915,21755
16836.0,United Kingdom,85038,22328,84946,21915,21755
16837.0,United Kingdom,85038,22328,84946,21915,21755
16838.0,United Kingdom,85038,22328,84946,21915,21755
16839.0,United Kingdom,85038,22328,84946,21915,21755
16840.0,United Kingdom,85038,22328,84946,21915,21755
16841.0,United Kingdom,85038,22328,84946,21915,21755
16842.0,United Kingdom,85038,22328,84946,21915,21755
16843.0,United Kingdom,85038,22328,84946,21915,21755
16844.0,United Kingdom,85038,22328,84946,21915,21755
16845.0,United Kingdom,85038,22328,84946,21915,21755
16846.0,United Kingdom,85038,22328,84946,21915,21755
16847.0,United Kingdom,85038,22328,84946,21915,21755
16848.0,United Kingdom,85038,22328,84946,21915,21755
16849.0,United Kingdom,85038,22328,84946,21915,21755
16850.0,United Kingdom,85038,22328,84946,21915,21755
16851.0,United Kingdom,85038,22328,84946,21915,21755
16852.0,United Kingdom,85038,22328,84946,21915,21755
16854.0,United Kingdom,85038,22328,84946,21915,21755
16855.0,United Kingdom,85038,22328,84946,21915,21755
16856.0,United Kingdom,85038,22328,84946,21915,21755
16857.0,United Kingdom,85038,22328,84946,21915,21755
16858.0,United Kingdom,85038,22328,84946,21915,21755
16859.0,United Kingdom,85038,22328,84946,21915,21755
16860.0,United Kingdom,85038,22328,84946,21915,21755
16861.0,United Kingdom,85038,22328,84946,21915,21755
16862.0,United Kingdom,85038,22328,84946,21915,21755
16863.0,United Kingdom,85038,22328,84946,21915,21755
16864.0,United Kingdom,85038,22328,84946,21915,21755
16865.0,United Kingdom,85038,22328,84946,21915,21755
16866.0,United Kingdom,85038,22328,84946,21915,21755
16867.0,United Kingdom,85038,22328,84946,21915,21755
16868.0,United Kingdom,85038,22328,84946,21915,21755
16869.0,United Kingdom,85038,22328,84946,21915,21755
16870.0,United Kingdom,85038,22328,84946,21915,21755
16871.0,United Kingdom,85038,22328,84946,21915,21755
16872.0,United Kingdom,85038,22328,84946,21915,21755
16873.0,United Kingdom,85038,22328,84946,21915,21755
16874.0,United Kingdom,85038,22328,84946,21915,21755
16875.0,United Kingdom,85038,22328,84946,21915,21755
16876.0,United Kingdom,85038,22328,84946,21915,21755
16877.0,United Kingdom,85038,22328,84946,21915,21755
16878.0,United Kingdom,85038,22328,84946,21915,21755
16880.0,United Kingdom,85038,22328,84946,21915,21755
16881.0,United Kingdom,85038,22328,84946,21915,21755
16882.0,United Kingdom,85038,22328,84946,21915,21755
16883.0,United Kingdom,85038,22328,84946,21915,21755
16884.0,United Kingdom,85038,22328,84946,21915,21755
16885.0,United Kingdom,85038,22328,84946,21915,21755
16886.0,United Kingdom,85038,22328,84946,21915,21755
16887.0,United Kingdom,85038,22328,84946,21915,21755
16888.0,United Kingdom,85038,22328,84946,21915,21755
16889.0,United Kingdom,85038,22328,84946,21915,21755
16890.0,United Kingdom,85038,22328,84946,21915,21755
16891.0,United Kingdom,85038,22328,84946,21915,21755
16892.0,United Kingdom,85038,22328,84946,21915,21755
16893.0,United Kingdom,85038,22328,84946,21915,21755
16894.0,United Kingdom,85038,22328,84946,21915,21755
16895.0,United Kingdom,85038,22328,84946,21915,21755
16896.0,United Kingdom,85038,22328,84946,21915,21755
16897.0,United Kingdom,85038,22328,84946,21915,21755
16898.0,United Kingdom,85038,22328,84946,21915,21755
16899.0,United Kingdom,85038,22328,84946,21915,21755
16900.0,United Kingdom,85038,22328,84946,21915,21755
16901.0,United Kingdom,85038,22328,84946,21915,21755
16902.0,United Kingdom,85038,22328,84946,21915,21755
16903.0,United Kingdom,85038,22328,84946,21915,21755
16904.0,United Kingdom,85038,22328,84946,21915,21755
16905.0,United Kingdom,85038,22328,84946,21915,21755
16906.0,United Kingdom,85038,22328,84946,21915,21755
16907.0,United Kingdom,85038,22328,84946,21915,21755
16908.0,United Kingdom,85038,22328,84946,21915,21755
16909.0,United Kingdom,85038,22328,84946,21915,21755
16910.0,United Kingdom,85038,22328,84946,21915,21755
16911.0,United Kingdom,85038,22328,84946,21915,21755
16912.0,United Kingdom,85038,22328,84946,21915,21755
16913.0,United Kingdom,85038,22328,84946,21915,21755
16914.0,United Kingdom,85038,22328,84946,21915,21755
16915.0,United Kingdom,85038,22328,84946,21915,21755
16916.0,United Kingdom,85038,22328,84946,21915,21755
16917.0,United Kingdom,85038,22328,84946,21915,21755
16918.0,United Kingdom,85038,22328,84946,21915,21755
16919.0,United Kingdom,85038,22328,84946,21915,21755
16920.0,United Kingdom,85038,22328,84946,21915,21755
16921.0,United Kingdom,85038,22328,84946,21915,21755
16922.0,United Kingdom,85038,22328,84946,21915,21755
16923.0,United Kingdom,85038,22328,84946,21915,21755
16924.0,United Kingdom,85038,22328,84946,21915,21755
16925.0,United Kingdom,85038,22328,84946,21915,21755
16926.0,United Kingdom,85038,22328,84946,21915,21755
16927.0,United Kingdom,85038,22328,84946,21915,21755
16928.0,United Kingdom,85038,22328,84946,21915,21755
16929.0,United Kingdom,85038,22328,84946,21915,21755
16930.0,United Kingdom,85038,22328,84946,21915,21755
16931.0,United Kingdom,85038,22328,84946,21915,21755
16932.0,United Kingdom,85038,22328,84946,21915,21755
16933.0,United Kingdom,85038,22328,84946,21915,21755
16934.0,United Kingdom,85038,22328,84946,21915,21755
16935.0,United Kingdom,85038,22328,84946,21915,21755
16936.0,United Kingdom,85038,22328,84946,21915,21755
16937.0,United Kingdom,85038,22328,84946,21915,21755
16938.0,United Kingdom,85038,22328,84946,21915,21755
16939.0,United Kingdom,85038,22328,84946,21915,21755
16940.0,United Kingdom,85038,22328,84946,21915,21755
16941.0,United Kingdom,85038,22328,84946,21915,21755
16942.0,United Kingdom,85038,22328,84946,21915,21755
16943.0,United Kingdom,85038,22328,84946,21915,21755
16944.0,United Kingdom,85038,22328,84946,21915,21755
16945.0,United Kingdom,85038,22328,84946,21915,21755
16946.0,United Kingdom,85038,22328,84946,21915,21755
16947.0,United Kingdom,85038,22328,84946,21915,21755
16948.0,United Kingdom,85038,22328,84946,21915,21755
16949.0,United Kingdom,85038,22328,84946,21915,21755
16950.0,United Kingdom,85038,22328,84946,21915,21755
16951.0,United Kingdom,85038,22328,84946,21915,21755
16952.0,United Kingdom,85038,22328,84946,21915,21755
16953.0,United Kingdom,85038,22328,84946,21915,21755
16954.0,United Kingdom,85038,22328,84946,21915,21755
16955.0,United Kingdom,85038,22328,84946,21915,21755
16956.0,United Kingdom,85038,22328,84946,21915,21755
16957.0,United Kingdom,85038,22328,84946,21915,21755
16958.0,United Kingdom,85038,22328,84946,21915,21755
16959.0,United Kingdom,85038,22328,84946,21915,21755
16960.0,United Kingdom,85038,22328,84946,21915,21755
16961.0,United Kingdom,85038,22328,84946,21915,21755
16962.0,United Kingdom,85038,22328,84946,21915,21755
16963.0,United Kingdom,85038,22328,84946,21915,21755
16964.0,United Kingdom,85038,22328,84946,21915,21755
16965.0,United Kingdom,85038,22328,84946,21915,21755
16966.0,United Kingdom,85038,22328,84946,21915,21755
16967.0,United Kingdom,85038,22328,84946,21915,21755
16968.0,United Kingdom,85038,22328,84946,21915,21755
16969.0,United Kingdom,85038,22328,84946,21915,21755
16970.0,United Kingdom,85038,22328,84946,21915,21755
16971.0,United Kingdom,85038,22328,84946,21915,21755
16972.0,United Kingdom,85038,22328,84946,21915,21755
16973.0,United Kingdom,85038,22328,84946,21915,21755
16974.0,United Kingdom,85038,22328,84946,21915,21755
16975.0,United Kingdom,85038,22328,84946,21915,21755
16976.0,United Kingdom,85038,22328,84946,21915,21755
16977.0,United Kingdom,85038,22328,84946,21915,21755
16978.0,United Kingdom,85038,22328,84946,21915,21755
16979.0,United Kingdom,85038,22328,84946,21915,21755
16980.0,United Kingdom,85038,22328,84946,21915,21755
16982.0,United Kingdom,85038,22328,84946,21915,21755
16983.0,United Kingdom,85038,22328,84946,21915,21755
16984.0,United Kingdom,85038,22328,84946,21915,21755
16985.0,United Kingdom,85038,22328,84946,21915,21755
16986.0,United Kingdom,85038,22328,84946,21915,21755
16987.0,United Kingdom,85038,22328,84946,21915,21755
16988.0,United Kingdom,85038,22328,84946,21915,21755
16989.0,United Kingdom,85038,22328,84946,21915,21755
16990.0,United Kingdom,85038,22328,84946,21915,21755
16991.0,United Kingdom,85038,22328,84946,21915,21755
16992.0,United Kingdom,85038,22328,84946,21915,21755
16993.0,United Kingdom,85038,22328,84946,21915,21755
16996.0,United Kingdom,85038,22328,84946,21915,21755
16997.0,United Kingdom,85038,22328,84946,21915,21755
16998.0,United Kingdom,85038,22328,84946,21915,21755
16999.0,United Kingdom,85038,22328,84946,21915,21755
17000.0,United Kingdom,85038,22328,84946,21915,21755
17001.0,United Kingdom,85038,22328,84946,21915,21755
17002.0,United Kingdom,85038,22328,84946,21915,21755
17003.0,United Kingdom,85038,22328,84946,21915,21755
17004.0,United Kingdom,85038,22328,84946,21915,21755
17005.0,United Kingdom,85038,22328,84946,21915,21755
17006.0,United Kingdom,85038,22328,84946,21915,21755
17007.0,United Kingdom,85038,22328,84946,21915,21755
17008.0,United Kingdom,85038,22328,84946,21915,21755
17009.0,United Kingdom,85038,22328,84946,21915,21755
17010.0,United Kingdom,85038,22328,84946,21915,21755
17011.0,United Kingdom,85038,22328,84946,21915,21755
17012.0,United Kingdom,85038,22328,84946,21915,21755
17014.0,United Kingdom,85038,22328,84946,21915,21755
17015.0,United Kingdom,85038,22328,84946,21915,21755
17016.0,United Kingdom,85038,22328,84946,21915,21755
17017.0,United Kingdom,85038,22328,84946,21915,21755
17018.0,United Kingdom,85038,22328,84946,21915,21755
17019.0,United Kingdom,85038,22328,84946,21915,21755
17020.0,United Kingdom,85038,22328,84946,21915,21755
17021.0,United Kingdom,85038,22328,84946,21915,21755
17022.0,United Kingdom,85038,22328,84946,21915,21755
17023.0,United Kingdom,85038,22328,84946,21915,21755
17024.0,United Kingdom,85038,22328,84946,21915,21755
17025.0,United Kingdom,85038,22328,84946,21915,21755
17026.0,United Kingdom,85038,22328,84946,21915,21755
17027.0,United Kingdom,85038,22328,84946,21915,21755
17028.0,United Kingdom,85038,22328,84946,21915,21755
17029.0,United Kingdom,85038,22328,84946,21915,21755
17030.0,United Kingdom,85038,22328,84946,21915,21755
17031.0,United Kingdom,85038,22328,84946,21915,21755
17032.0,United Kingdom,85038,22328,84946,21915,21755
17033.0,United Kingdom,85038,22328,84946,21915,21755
17034.0,United Kingdom,85038,22328,84946,21915,21755
17035.0,United Kingdom,85038,22328,84946,21915,21755
17036.0,United Kingdom,85038,22328,84946,21915,21755
17037.0,United Kingdom,85038,22328,84946,21915,21755
17038.0,United Kingdom,85038,22328,84946,21915,21755
17039.0,United Kingdom,85038,22328,84946,21915,21755
17040.0,United Kingdom,85038,22328,84946,21915,21755
17041.0,United Kingdom,85038,22328,84946,21915,21755
17042.0,United Kingdom,85038,22328,84946,21915,21755
17043.0,United Kingdom,85038,22328,84946,21915,21755
17044.0,United Kingdom,85038,22328,84946,21915,21755
17045.0,United Kingdom,85038,22328,84946,21915,21755
17046.0,United Kingdom,85038,22328,84946,21915,21755
17047.0,United Kingdom,85038,22328,84946,21915,21755
17048.0,United Kingdom,85038,22328,84946,21915,21755
17049.0,United Kingdom,85038,22328,84946,21915,21755
17050.0,United Kingdom,85038,22328,84946,21915,21755
17051.0,United Kingdom,85038,22328,84946,21915,21755
17052.0,United Kingdom,85038,22328,84946,21915,21755
17053.0,United Kingdom,85038,22328,84946,21915,21755
17054.0,United Kingdom,85038,22328,84946,21915,21755
17055.0,United Kingdom,85038,22328,84946,21915,21755
17056.0,United Kingdom,85038,22328,84946,21915,21755
17057.0,United Kingdom,85038,22328,84946,21915,21755
17058.0,United Kingdom,85038,22328,84946,21915,21755
17059.0,United Kingdom,85038,22328,84946,21915,21755
17060.0,United Kingdom,85038,22328,84946,21915,21755
17061.0,United Kingdom,85038,22328,84946,21915,21755
17062.0,United Kingdom,85038,22328,84946,21915,21755
17063.0,United Kingdom,85038,22328,84946,21915,21755
17064.0,United Kingdom,85038,22328,84946,21915,21755
17065.0,United Kingdom,85038,22328,84946,21915,21755
17066.0,United Kingdom,85038,22328,84946,21915,21755
17067.0,United Kingdom,85038,22328,84946,21915,21755
17068.0,United Kingdom,85038,22328,84946,21915,21755
17069.0,United Kingdom,85038,22328,84946,21915,21755
17070.0,United Kingdom,85038,22328,84946,21915,21755
17071.0,United Kingdom,85038,22328,84946,21915,21755
17072.0,United Kingdom,85038,22328,84946,21915,21755
17073.0,United Kingdom,85038,22328,84946,21915,21755
17074.0,United Kingdom,85038,22328,84946,21915,21755
17075.0,United Kingdom,85038,22328,84946,21915,21755
17076.0,United Kingdom,85038,22328,84946,21915,21755
17077.0,United Kingdom,85038,22328,84946,21915,21755
17078.0,United Kingdom,85038,22328,84946,21915,21755
17079.0,United Kingdom,85038,22328,84946,21915,21755
17080.0,United Kingdom,85038,22328,84946,21915,21755
17081.0,United Kingdom,85038,22328,84946,21915,21755
17082.0,United Kingdom,85038,22328,84946,21915,21755
17083.0,United Kingdom,85038,22328,84946,21915,21755
17084.0,United Kingdom,85038,22328,84946,21915,21755
17085.0,United Kingdom,85038,22328,84946,21915,21755
17086.0,United Kingdom,85038,22328,84946,21915,21755
17087.0,United Kingdom,85038,22328,84946,21915,21755
17088.0,United Kingdom,85038,22328,84946,21915,21755
17089.0,United Kingdom,85038,22328,84946,21915,21755
17090.0,United Kingdom,85038,22328,84946,21915,21755
17091.0,United Kingdom,85038,22328,84946,21915,21755
17092.0,United Kingdom,85038,22328,84946,21915,21755
17093.0,United Kingdom,85038,22328,84946,21915,21755
17094.0,United Kingdom,85038,22328,84946,21915,21755
17095.0,United Kingdom,85038,22328,84946,21915,21755
17096.0,United Kingdom,85038,22328,84946,21915,21755
17097.0,Spain,85038,22328,84946,21915,21755
17098.0,United Kingdom,85038,22328,84946,21915,21755
17099.0,United Kingdom,85038,22328,84946,21915,21755
17100.0,United Kingdom,85038,22328,84946,21915,21755
17101.0,United Kingdom,85038,22328,84946,21915,21755
17102.0,United Kingdom,85038,22328,84946,21915,21755
17103.0,United Kingdom,85038,22328,84946,21915,21755
17104.0,United Kingdom,85038,22328,84946,21915,21755
17105.0,United Kingdom,85038,22328,84946,21915,21755
17106.0,United Kingdom,85038,22328,84946,21915,21755
17107.0,United Kingdom,85038,22328,84946,21915,21755
17108.0,United Kingdom,85038,22328,84946,21915,21755
17109.0,United Kingdom,85038,22328,84946,21915,21755
17110.0,United Kingdom,22328,22548,21915,85038,21955
17111.0,United Kingdom,85038,22328,84946,21915,21755
17112.0,United Kingdom,85038,22328,84946,21915,21755
17113.0,United Kingdom,85038,22328,84946,21915,21755
17114.0,United Kingdom,85038,22328,84946,21915,21755
17115.0,United Kingdom,85038,22328,84946,21915,21755
17116.0,United Kingdom,85038,22328,84946,21915,21755
17117.0,United Kingdom,85038,22328,84946,21915,21755
17118.0,United Kingdom,85038,22328,84946,21915,21755
17119.0,United Kingdom,85038,22328,84946,21915,21755
17120.0,United Kingdom,85038,22328,84946,21915,21755
17121.0,United Kingdom,85038,22328,84946,21915,21755
17122.0,United Kingdom,85038,22328,84946,21915,21755
17123.0,United Kingdom,85038,22328,84946,21915,21755
17124.0,United Kingdom,85038,22328,84946,21915,21755
17125.0,United Kingdom,85038,22328,84946,21915,21755
17126.0,United Kingdom,85038,22328,84946,21915,21755
17127.0,United Kingdom,85038,22328,84946,21915,21755
17128.0,United Kingdom,85038,22328,84946,21915,21755
17129.0,United Kingdom,85038,22328,84946,21915,21755
17131.0,United Kingdom,85038,22328,84946,21915,21755
17132.0,United Kingdom,85038,22328,84946,21915,21755
17133.0,United Kingdom,85038,22328,84946,21915,21755
17134.0,United Kingdom,85038,22328,84946,21915,21755
17135.0,United Kingdom,85038,22328,84946,21915,21755
17136.0,United Kingdom,85038,22328,84946,21915,21755
17137.0,United Kingdom,85038,22328,84946,21915,21755
17138.0,United Kingdom,85038,22328,84946,21915,21755
17139.0,United Kingdom,85038,22328,84946,21915,21755
17140.0,United Kingdom,85038,22328,84946,21915,21755
17141.0,United Kingdom,85038,22328,84946,21915,21755
